timestamp,ingestionTime,message,eventId,logStreamName
1747671493885,1747671497846,Esperando a la base de datos en :5432...,38974376675864755054800485744596487649863643135064735744,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671495887,1747671497846,Esperando a la base de datos en :5432...,38974376720510846942258793273950995631705662870037528577,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671497897,1747671502844,Esperando a la base de datos en :5432...,38974376765335344791305345794479990133470214670072938496,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671499898,1747671502844,Esperando a la base de datos en :5432...,38974376809959135933565122700692962397039586043539750913,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671501900,1747671502844,Esperando a la base de datos en :5432...,38974376854605227821023430230047470378881605778512543746,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671503902,1747671507844,Esperando a la base de datos en :5432...,38974376899251319708481737765446859349937821834798039040,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671505904,1747671507844,Esperando a la base de datos en :5432...,38974376943897411595940045294801367331779841569770831873,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671507906,1747671512849,Esperando a la base de datos en :5432...,38974376988543503483398352830206771339800896526026539008,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671509907,1747671512849,Esperando a la base de datos en :5432...,38974377033167294625658129736419743603370267899493351425,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671511909,1747671512849,Esperando a la base de datos en :5432...,38974377077813386513116437265774251585212287634466144258,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671513911,1747671517844,Esperando a la base de datos en :5432...,38974377122459478400574744801166860142550769007877357568,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671515913,1747671517844,Esperando a la base de datos en :5432...,38974377167105570288033052330521368124392788742850150401,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671517914,1747671522887,Esperando a la base de datos en :5432...,38974377211729361430292829242831504033415027356969664512,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671519916,1747671522887,Esperando a la base de datos en :5432...,38974377256375453317751136772186012015257047091942457345,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671521918,1747671522887,Esperando a la base de datos en :5432...,38974377301021545205209444301540519997099066826915250178,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671523920,1747671527844,Esperando a la base de datos en :5432...,38974377345667637092667751836887532710707475604617756672,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671525921,1747671527844,Esperando a la base de datos en :5432...,38974377390291428234927528743100504974276846978084569089,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
